,DEC_LAT,DEC_LONG,DRINKING_DRIVER,CELL_PHONE,RUNNING_RED_LT,AGGRESSIVE_DRIVING,DISTRACTED,DRUGGED_DRIVER,ILLEGAL_DRUG_RELATED,RUNNING_STOP_SIGN,NEIGHBORHOOD
135154,40.45330048,-79.92479706,0,0,0,0,0,0,0,0,Shadyside
135156,40.44350052,-79.98049927,0,0,0,0,0,0,0,0,Crawford-Roberts
135157,40.46879959,-79.9178009,0,0,0,0,0,0,0,0,East Liberty
135160,40.4858017,-79.94460297,0,0,0,0,1,0,0,0,Upper Lawrenceville
135161,40.43600082,-80.05190277,0,0,0,1,0,0,0,0,Westwood
135165,40.36569977,-79.90899658,0,0,0,0,1,0,0,0,Lincoln Place
135167,40.44649887,-79.95189667,0,0,0,1,0,0,0,0,North Oakland
135169,40.4292984,-79.99919891,0,0,1,1,0,0,0,0,South Shore
135175,40.42860031,-79.9654007,0,0,0,1,0,0,0,0,South Side Flats
135182,40.48590088,-79.92289734,0,0,0,0,1,0,0,0,Morningside
135184,40.47740173,-79.93260193,0,0,0,0,0,0,0,0,Stanton Heights
135187,40.43109894,-80.05339813,0,0,0,1,0,0,0,0,Westwood
135188,40.38679886,-79.99530029,0,0,0,0,0,0,0,0,Overbrook
135189,40.45230103,-79.9822998,0,0,0,0,0,0,0,0,Strip District
135192,40.42890167,-79.92489624,0,0,0,1,0,0,0,0,Squirrel Hill South
135194,40.45059967,-79.97840118,0,0,0,0,0,0,0,0,Strip District
135195,40.44070053,-80.03700256,0,0,0,0,0,0,0,0,Elliott
135196,40.43090057,-79.95880127,0,0,0,0,0,0,0,0,South Oakland
135198,40.46379852,-79.92459869,0,0,0,0,0,0,0,0,East Liberty
135201,40.45019913,-79.90049744,1,0,0,0,0,0,0,0,Point Breeze North
135203,40.4457016,-80.03019714,0,0,0,0,0,0,0,0,Elliott
135204,40.46670151,-79.99690247,0,0,0,0,0,0,0,0,Spring Hill-City View
135205,40.45080185,-80.0134964,0,0,0,0,0,0,0,0,Allegheny West
135206,40.44940186,-79.98829651,0,0,0,0,0,0,0,0,Strip District
135210,40.4858017,-79.94460297,0,0,0,0,0,0,0,0,Upper Lawrenceville
135212,40.48350143,-79.90789795,0,0,0,1,0,0,0,0,Lincoln-Lemington-Belmar
135214,40.45040131,-79.94869995,0,0,0,0,0,0,0,0,Shadyside
135217,40.43009949,-80.00849915,0,0,0,1,0,0,0,0,Mount Washington
135218,40.48429871,-79.90779877,0,0,0,0,0,0,0,0,Highland Park
135226,40.49140167,-79.88909912,0,0,0,1,0,0,0,0,Lincoln-Lemington-Belmar
135228,40.45050049,-80.02719879,1,0,0,0,0,0,0,0,Chateau
135230,40.43650055,-79.96389771,0,0,0,0,0,0,0,0,South Oakland
135231,40.42490005,-79.98040009,0,0,0,0,0,0,0,0,South Side Slopes
135232,40.44179916,-80.03849792,1,0,0,0,0,0,0,0,Elliott
135246,40.47399902,-79.90440369,0,0,0,0,0,0,0,0,Lincoln-Lemington-Belmar
135250,40.42480087,-79.92700195,0,0,0,1,0,1,1,0,Greenfield
135251,40.45410156,-79.99680328,0,0,1,1,0,0,0,0,East Allegheny
135252,40.37689972,-79.90930176,0,0,0,0,0,0,0,0,Lincoln Place
135256,40.39580154,-79.98480225,1,0,0,0,0,0,0,0,Carrick
135257,40.42890167,-79.93139648,0,0,0,1,0,0,0,0,Greenfield
135258,40.4294014,-79.93229675,0,0,0,1,0,0,0,0,Squirrel Hill South
135261,40.47790146,-79.94979858,0,0,0,0,1,0,0,0,Upper Lawrenceville
135263,40.44290161,-79.99810028,0,0,0,1,0,0,0,0,Central Business District
135264,40.4510994,-79.86820221,0,0,0,0,1,0,0,0,East Hills
135265,40.42760086,-79.98220062,0,0,0,0,0,0,0,0,South Side Flats
135266,40.44820023,-79.98690033,0,0,1,1,0,0,0,0,Strip District
135268,40.43009949,-80.00849915,0,0,0,0,0,0,0,0,Mount Washington
135269,40.42879868,-79.98190308,0,0,0,0,0,0,0,0,South Side Flats
135270,40.42630005,-79.96360016,0,0,0,0,1,0,0,0,South Side Flats
135273,40.44400024,-80.02819824,0,0,0,0,0,0,0,0,West End
135275,40.37379837,-79.91400146,0,0,0,1,0,0,0,0,Lincoln Place
135278,40.4435997,-80.04029846,0,0,0,0,0,0,0,0,Elliott
135279,40.44850159,-79.8993988,0,0,0,0,0,0,0,0,Point Breeze
135290,40.42559814,-79.91040039,0,0,0,1,0,0,0,0,Squirrel Hill South
135291,40.42580032,-79.91159821,0,0,0,1,0,0,0,0,Squirrel Hill South
135295,40.42570114,-79.91020203,0,0,0,1,0,0,0,0,Squirrel Hill South
135296,40.42819977,-79.92690277,0,0,0,1,0,0,0,0,Squirrel Hill South
135306,40.42039871,-80.03240204,0,0,0,0,0,0,0,0,Ridgemont
135309,40.44189835,-80.00189972,0,0,0,0,0,0,0,0,Central Business District
135310,40.40620041,-79.94300079,0,0,0,1,0,0,0,0,Hazelwood
135311,40.45299911,-80.03939819,0,0,0,0,0,0,0,0,Esplen
135316,40.40710068,-80.03420258,0,0,1,1,0,0,0,0,Banksville
135321,40.41690063,-80.01439667,1,0,0,1,0,0,0,0,Mount Washington
135328,40.4477005,-79.93890381,0,0,1,1,0,0,0,0,Shadyside
135332,40.43099976,-80.05339813,0,0,0,0,0,0,0,0,Westwood
135339,40.49639893,-80.01239777,1,0,0,0,0,0,0,0,Perry North
135348,40.42219925,-80.02960205,0,0,0,0,0,0,0,0,Beechview
135352,40.4457016,-79.99829865,0,0,0,0,0,0,0,0,Central Business District
135357,40.43199921,-79.95860291,0,0,0,0,0,0,0,0,South Oakland
135359,40.39699936,-79.97869873,0,0,0,0,0,0,0,0,Carrick
135360,40.42229843,-79.92780304,0,0,0,0,0,0,0,0,Greenfield
135362,40.4292984,-80.05349731,0,0,0,1,0,0,0,0,Westwood
135364,40.4939003,-80.0121994,0,0,0,0,0,0,0,0,Perry North
135370,40.43769836,-79.97260284,0,0,0,0,1,0,0,0,West Oakland
135385,40.4477005,-79.93890381,0,0,0,1,0,0,0,0,Shadyside
135386,40.40909958,-80.02999878,0,0,0,0,0,0,0,0,Beechview
135387,40.46720123,-79.93119812,0,0,0,0,1,0,0,0,Garfield
135395,40.4292984,-79.98280334,0,0,0,0,0,0,0,0,South Side Flats
135396,40.44789886,-80.00630188,0,0,0,0,0,1,1,0,North Shore
135399,40.46860123,-79.93299866,0,0,0,1,0,0,0,0,Garfield
135400,40.4457016,-79.99420166,0,0,0,0,0,0,0,0,Strip District
135404,40.43799973,-79.9910965,0,0,0,1,0,0,0,0,Bluff
135405,40.44260025,-79.99919891,0,0,0,1,0,0,0,0,Central Business District
135407,40.45149994,-79.95040131,0,0,0,0,0,0,0,0,North Oakland
135412,40.45500183,-79.94519806,0,0,0,0,1,0,0,0,Bloomfield
135413,40.4280014,-80.05370331,0,0,0,1,0,0,0,0,Westwood
135414,40.44409943,-80.02809906,0,0,0,1,0,0,0,0,West End
135417,40.49110031,-80.01010132,0,0,0,1,0,0,0,0,Summer Hill
135418,40.49300003,-80.01080322,0,0,0,1,0,0,0,0,Perry North
135421,40.47460175,-80.00520325,1,0,0,0,0,0,0,0,Northview Heights
135422,40.46070099,-79.93240356,0,0,0,0,0,0,0,0,Friendship
135423,40.43399811,-80.02980042,1,0,0,0,0,0,0,0,West End
135427,40.43230057,-79.96040344,0,0,0,1,0,0,0,0,South Oakland
135432,40.47650146,-80.03170013,0,0,1,1,0,0,0,0,Brighton Heights
135434,40.48559952,-79.92559814,1,0,0,0,0,0,0,0,Morningside
135436,40.42430115,-80.03070068,0,0,0,1,0,0,0,0,Ridgemont
135438,40.43939972,-80.0164032,0,0,0,1,0,0,0,0,South Shore
135439,40.47100067,-80.00859833,0,0,1,1,0,0,0,0,Perry South
135440,40.43799973,-79.9131012,0,0,0,1,0,0,0,0,Squirrel Hill South
135442,40.4408989,-79.92780304,0,0,1,1,0,0,0,0,Squirrel Hill North
135443,40.42869949,-79.91570282,0,0,0,0,0,0,0,0,Squirrel Hill South
135445,40.48529816,-80.0094986,0,0,0,1,0,0,0,0,Perry North
135450,40.45389938,-79.9260025,0,0,0,1,0,0,0,0,Shadyside
135451,40.47890091,-80.04299927,0,0,0,0,1,0,0,0,Brighton Heights
135453,40.42580032,-79.98079681,0,0,0,0,0,0,0,0,South Side Flats
135455,40.45999908,-80.02539825,0,0,0,1,0,0,0,0,California-Kirkbride
135456,40.45569992,-79.96600342,0,0,0,0,0,0,0,0,Bedford Dwellings
135461,40.44380188,-79.95570374,0,0,0,0,0,0,0,0,North Oakland
135463,40.43379974,-80.02950287,0,0,0,0,1,0,0,0,West End
135464,40.4280014,-80.0,0,0,0,0,0,0,0,0,Allentown
135470,40.42699814,-79.89160156,0,0,0,1,0,0,0,0,Swisshelm Park
135471,40.43610001,-79.97619629,0,0,0,1,0,0,0,0,Bluff
135473,40.43889999,-80.01540375,0,0,0,1,0,1,1,0,South Shore
135475,40.43809891,-79.92299652,0,0,0,0,0,0,0,0,Squirrel Hill North
135486,40.44850159,-79.94999695,0,0,0,1,0,0,0,0,North Oakland
135487,40.41149902,-80.00430298,0,0,0,0,0,0,0,0,Bon Air
135492,40.40470123,-79.94259644,0,0,0,1,0,0,0,0,Hazelwood
135498,40.45690155,-79.89420319,0,0,0,1,0,0,0,0,Homewood South
135501,40.40380096,-79.94239807,0,0,0,0,0,0,0,0,Hazelwood
135506,40.45759964,-79.98919678,0,0,0,0,0,0,0,0,Troy Hill
135513,40.44120026,-80.00879669,0,0,0,1,0,0,0,0,Central Business District
135516,40.42459869,-80.03109741,0,0,0,0,0,0,0,0,Ridgemont
135518,40.48320007,-79.90789795,0,0,0,1,0,0,0,0,Lincoln-Lemington-Belmar
135519,40.39229965,-79.98660278,0,0,0,1,0,0,0,0,Carrick
135526,40.44409943,-80.05580139,0,0,0,1,0,0,0,0,Crafton Heights
135531,40.46519852,-80.00920105,0,0,0,1,0,0,0,0,Fineview
135533,40.47389984,-79.95800018,0,0,0,0,0,0,0,0,Central Lawrenceville
135535,40.4396019,-80.00509644,0,0,0,1,0,0,0,0,Central Business District
135536,40.39920044,-79.98899841,1,0,0,0,0,0,0,0,Carrick
135539,40.4571991,-79.92209625,0,0,0,0,1,0,0,0,Shadyside
135542,40.43429947,-79.95230103,0,0,0,1,0,0,0,0,Central Oakland
135546,40.4292984,-79.99919891,0,0,0,1,0,0,0,0,South Shore
135551,40.47740173,-79.95320129,0,0,0,0,0,0,0,0,Central Lawrenceville
135552,40.39390182,-79.99949646,0,0,0,0,0,1,0,0,Brookline
135553,40.45330048,-79.97930145,0,0,0,0,0,0,0,0,Strip District
135554,40.44079971,-79.94819641,0,0,0,0,0,0,0,0,Squirrel Hill South
135557,40.41350174,-80.0428009,0,0,0,1,0,0,0,0,Banksville
135561,40.46979904,-79.96369934,0,0,0,1,0,0,0,0,Lower Lawrenceville
135563,40.45859909,-80.02359772,0,0,0,0,0,0,0,0,Manchester
135565,40.44839859,-79.93419647,0,0,0,0,0,0,0,0,Squirrel Hill North
135566,40.40200043,-80.00060272,0,0,0,1,0,0,0,0,Carrick
135568,40.43889999,-80.01540375,1,0,0,0,0,0,0,0,South Shore
135569,40.40319824,-79.94210052,0,0,0,0,0,0,0,0,Hazelwood
135573,40.45999908,-79.92500305,0,0,0,1,0,0,0,0,East Liberty
135575,40.4435997,-80.05639648,0,0,0,0,0,0,0,0,Crafton Heights
135580,40.46559906,-79.92939758,0,0,0,0,0,0,0,0,East Liberty
135582,40.48429871,-80.03700256,0,0,0,1,0,0,0,0,Brighton Heights
135583,40.45740128,-79.92520142,0,0,0,1,0,0,0,0,Shadyside
135584,40.44509888,-79.95729828,0,0,0,0,1,0,0,0,North Oakland
135585,40.43650055,-79.97519684,0,0,0,1,0,0,0,0,Bluff
135598,40.42810059,-79.92649841,0,0,0,1,0,0,0,0,Squirrel Hill South
135601,40.42910004,-80.02890015,1,0,0,1,0,1,0,0,Beechview
135603,40.4341011,-79.99449921,0,0,0,0,0,0,0,0,Bluff
135610,40.46110153,-79.90979767,0,0,1,1,0,0,0,0,Larimer
135611,40.45370102,-79.99939728,0,0,0,0,0,1,1,0,East Allegheny
135612,40.43000031,-79.95770264,0,0,0,1,1,0,0,0,South Oakland
135614,40.44120026,-79.959198,0,0,0,0,0,0,0,0,Central Oakland
135616,40.44549942,-79.97070313,0,0,0,0,1,0,0,0,Middle Hill
135620,40.46429825,-80.00630188,1,0,0,0,0,0,0,0,Fineview
135629,40.42570114,-79.91130066,0,0,0,1,0,0,0,0,Squirrel Hill South
135630,40.42570114,-79.91130066,0,0,0,1,0,0,0,0,Squirrel Hill South
135631,40.42570114,-79.91130066,0,0,0,1,0,0,0,0,Squirrel Hill South
135632,40.42570114,-79.91130066,0,0,0,1,0,0,0,0,Squirrel Hill South
135635,40.46379852,-79.93910217,1,0,0,0,0,0,0,0,Bloomfield
135637,40.47449875,-80.00540161,1,0,0,0,0,0,0,0,Northview Heights
135638,40.45510101,-79.92199707,0,0,0,0,0,1,0,0,Shadyside
135647,40.47829819,-80.04460144,0,0,0,1,0,0,0,0,Marshall-Shadeland
135655,40.42539978,-79.96450043,0,0,0,0,0,0,0,0,South Side Flats
135656,40.43560028,-79.99459839,0,0,0,0,1,0,0,0,Bluff
135658,40.45849991,-80.01609802,0,0,0,0,0,1,0,0,Central Northside
135659,40.47489929,-80.01329803,0,0,0,1,0,0,0,0,Perry North
135661,40.4280014,-80.05370331,0,0,0,1,0,0,0,0,Westwood
135663,40.42670059,-80.0565033,0,0,0,0,0,0,0,0,Oakwood
135664,40.4109993,-80.00589752,0,0,0,1,0,0,0,0,Bon Air
135681,40.4292984,-79.93139648,0,0,0,1,0,0,0,0,Squirrel Hill South
135682,40.4314003,-80.02549744,0,0,0,1,0,0,0,0,Duquesne Heights
135690,40.41030121,-80.01560211,1,0,0,0,0,0,0,0,Brookline
135692,40.44380188,-79.92050171,0,0,0,0,0,0,0,0,Squirrel Hill North
135693,40.42399979,-79.94499969,0,0,0,0,0,0,0,0,Greenfield
135694,40.43009949,-79.9865036,0,0,0,1,0,0,0,1,South Side Flats
135701,40.42549896,-79.9265976,0,0,0,1,0,0,0,0,Greenfield
135702,40.45589828,-79.92259979,0,0,0,1,0,0,0,0,Shadyside
135704,40.44129944,-79.99960327,0,0,0,0,0,0,0,0,Central Business District
135706,40.45009995,-79.98739624,0,0,0,1,0,0,0,0,Strip District
135712,40.45289993,-79.92070007,0,0,0,1,0,0,0,0,Point Breeze
135716,40.43379974,-79.99150085,0,0,0,1,1,1,1,0,Bluff
135718,40.42890167,-79.93219757,0,0,0,0,0,0,0,0,Greenfield
135719,40.42900085,-80.00640106,0,0,0,0,0,0,0,0,Mount Washington
135720,40.42869949,-79.99960327,0,0,0,0,0,0,0,0,Mount Washington
135721,40.43000031,-79.98509979,0,0,0,1,0,0,0,0,South Side Flats
135726,40.45819855,-79.98660278,0,0,0,1,0,0,0,0,Troy Hill
135729,40.39619827,-79.99810028,1,0,0,0,0,0,0,0,Carrick
135732,40.40200043,-79.93669891,0,0,0,1,0,0,0,0,Hazelwood
135739,40.43859863,-80.00569916,0,0,0,0,1,0,0,0,Central Business District
135742,40.45619965,-79.96459961,0,0,0,1,0,0,0,0,Polish Hill
135744,40.45859909,-79.90799713,0,0,0,1,0,0,0,0,Homewood West
135747,40.46360016,-79.95300293,0,0,0,1,0,0,0,0,Bloomfield
135755,40.46760178,-80.00119781,0,0,0,1,0,0,0,0,Spring Hill-City View
135760,40.45859909,-79.90799713,0,0,1,1,0,0,0,0,Homewood West
135762,40.45859909,-80.05239868,0,0,0,0,0,1,1,0,Sheraden
135769,40.45669937,-79.90670013,0,0,0,1,0,0,0,0,Homewood West
135773,40.45569992,-79.92839813,1,0,0,1,0,0,0,0,Shadyside
135775,40.42890167,-79.93250275,0,0,0,1,0,0,0,0,Greenfield
135776,40.4292984,-79.94270325,0,0,0,1,0,0,0,0,Greenfield
135777,40.44779968,-80.00869751,0,0,0,1,0,0,0,0,North Shore
135780,40.44409943,-80.02809906,0,0,0,0,0,0,0,0,West End
135781,40.4469986,-80.01210022,0,0,0,0,1,0,0,0,North Shore
135792,40.43709946,-79.91919708,0,0,0,1,0,0,0,0,Squirrel Hill South
135793,40.46870041,-79.92749786,0,0,0,0,0,1,1,0,East Liberty
135796,40.38679886,-79.98130035,0,0,0,0,1,0,0,0,Carrick
135801,40.46070099,-79.95110321,0,0,0,0,0,0,0,0,Bloomfield
135803,40.46139908,-79.90869904,0,0,0,1,0,0,0,1,Larimer
135808,40.40299988,-79.9897995,0,0,0,1,0,0,0,0,Carrick
135810,40.39609909,-80.02410126,0,0,0,0,0,0,0,0,Brookline
135811,40.39749908,-80.02839661,0,0,0,0,1,0,0,0,Brookline
135815,40.45410156,-79.94960022,0,0,0,0,0,1,0,0,Bloomfield
135817,40.39319992,-80.01930237,0,0,0,1,0,0,0,0,Brookline
135818,40.44919968,-80.00499725,0,0,1,1,0,0,0,0,North Shore
135820,40.44150162,-79.98500061,0,0,0,0,1,0,0,0,Crawford-Roberts
135823,40.43230057,-80.00800323,1,0,0,0,0,0,0,0,Mount Washington
135824,40.46720123,-79.99890137,0,0,0,1,0,0,0,0,Spring Hill-City View
135827,40.45230103,-79.98079681,0,0,0,1,0,0,0,0,Strip District
135834,40.42979813,-80.02490234,0,0,0,0,0,0,0,0,Duquesne Heights
135835,40.41559982,-80.01110077,0,0,0,1,0,0,0,0,Mount Washington
135836,40.45959854,-79.87400055,0,0,0,0,0,0,0,0,East Hills
135839,40.46350098,-79.93270111,0,0,0,0,0,0,0,0,Friendship
135840,40.43059921,-80.00039673,0,0,0,0,0,0,0,0,South Shore
135841,40.39450073,-80.02559662,0,0,0,0,0,0,0,0,Brookline
135845,40.44039917,-79.99490356,0,0,1,1,0,0,0,0,Central Business District
135846,40.44779968,-79.93730164,0,0,0,1,0,0,0,0,Shadyside
135848,40.42419815,-79.97039795,0,0,0,1,0,0,0,0,South Side Slopes
135853,40.46210098,-79.94039917,0,0,0,1,0,0,0,0,Bloomfield
135859,40.41030121,-80.01560211,0,0,0,0,0,0,0,0,Brookline
135862,40.45190048,-79.94339752,0,0,0,1,0,0,0,0,Shadyside
135866,40.41859818,-80.01039886,0,0,0,0,0,0,0,0,Beltzhoover
135867,40.44919968,-80.02529907,0,0,0,1,0,0,0,0,Chateau
135871,40.44649887,-79.98249817,0,0,0,0,0,0,0,0,Bedford Dwellings
135872,40.44110107,-80.0039978,0,1,0,0,1,0,0,0,Central Business District
135876,40.4292984,-79.99919891,0,0,0,1,0,0,0,0,South Shore
135878,40.45909882,-79.87449646,0,0,0,1,0,0,0,0,East Hills
135887,40.48870087,-80.00930023,0,0,0,1,0,0,0,0,Summer Hill
135888,40.43590164,-79.97820282,0,0,0,0,0,0,0,0,Bluff
135889,40.43569946,-79.97709656,0,0,0,1,0,0,0,0,Bluff
135893,40.44839859,-79.9457016,0,0,0,0,0,0,0,0,Shadyside
135895,40.42250061,-79.91770172,0,0,0,0,0,0,0,0,Squirrel Hill South
135896,40.47019958,-79.90850067,0,0,0,1,0,0,0,0,Lincoln-Lemington-Belmar
135911,40.48509979,-80.01249695,0,1,0,0,1,0,0,0,Perry North
135916,40.44319916,-80.04350281,0,0,0,0,1,0,0,0,Elliott
135919,40.43249893,-79.91519928,0,0,0,0,0,0,0,0,Squirrel Hill South
135927,40.41730118,-79.97450256,0,0,0,1,0,0,0,0,South Side Slopes
135928,40.45949936,-79.92030334,0,0,0,1,0,0,0,0,East Liberty
135929,40.44929886,-80.04460144,0,0,0,0,1,0,0,0,Elliott
135930,40.44060135,-79.99310303,0,0,0,1,0,0,0,0,Central Business District
135931,40.4353981,-79.98439789,0,0,0,1,0,0,0,0,Bluff
135933,40.39179993,-80.01679993,0,0,0,1,0,0,0,0,Brookline
135937,40.43259811,-80.02999878,0,0,0,1,0,0,0,0,West End
135939,40.44409943,-80.02809906,0,0,0,1,0,0,0,0,West End
135940,40.44919968,-79.98539734,0,0,0,0,0,0,0,0,Strip District
135941,40.46459961,-79.97940063,1,0,0,0,0,0,0,0,Troy Hill
135943,40.45050049,-79.92749786,0,0,0,0,1,0,0,0,Squirrel Hill North
135944,40.44490051,-79.99389648,0,0,0,0,1,0,0,0,Central Business District
135947,40.44409943,-80.02809906,0,0,1,1,0,0,0,0,West End
135948,40.42860031,-79.94930267,1,0,0,1,0,0,0,0,Squirrel Hill South
135957,40.42570114,-79.9265976,0,0,0,0,0,0,0,0,Greenfield
135958,40.44459915,-79.94300079,0,0,0,0,1,0,0,0,Squirrel Hill North
135959,40.45100021,-79.96499634,0,0,0,0,0,0,0,0,Middle Hill
135960,40.43909836,-79.96209717,0,0,0,1,0,0,0,0,South Oakland
135961,40.4776001,-79.95040131,0,0,0,0,0,0,0,0,Upper Lawrenceville
135962,40.44440079,-79.94869995,0,0,0,0,1,0,0,0,North Oakland
135963,40.43780136,-79.99890137,0,0,0,1,0,0,0,1,Central Business District
135965,40.4292984,-79.99919891,0,0,0,0,0,0,0,0,South Shore
135967,40.43970108,-79.89769745,0,0,0,0,0,0,0,0,Point Breeze
135969,40.43799973,-79.9910965,0,0,0,1,0,0,0,0,Bluff
135970,40.43930054,-80.03450012,0,0,0,1,0,0,0,0,West End
135971,40.38199997,-79.9957962,0,0,0,0,1,0,0,0,Overbrook
135973,40.47529984,-80.03959656,1,0,0,0,0,0,0,0,Brighton Heights
135976,40.45280075,-79.92880249,1,0,0,1,0,0,0,1,Shadyside
135979,40.42959976,-80.02819824,0,0,0,1,0,0,0,0,Beechview
135982,40.38439941,-79.98439789,0,0,0,1,0,0,0,0,Carrick
135988,40.46149826,-79.92220306,0,0,0,1,0,0,0,0,East Liberty
135991,40.45339966,-79.98069763,0,0,0,1,0,0,0,0,Strip District
135994,40.41199875,-79.92030334,0,0,0,0,0,0,0,0,Glen Hazel
135995,40.41080093,-79.99040222,0,0,0,0,1,0,0,0,Knoxville
135996,40.46839905,-79.97689819,0,0,0,0,0,0,0,0,Troy Hill
135999,40.41899872,-79.97570038,0,0,0,0,0,0,0,0,South Side Slopes
136000,40.43289948,-79.93650055,0,0,0,0,0,0,0,0,Squirrel Hill South
136002,40.46310043,-79.95189667,0,0,0,0,0,0,0,0,Bloomfield
136003,40.4292984,-79.99919891,1,0,0,1,0,0,0,0,South Shore
136006,40.42160034,-79.95890045,0,0,0,0,0,0,0,0,South Side Flats
136007,40.42860031,-79.99340057,1,0,0,0,0,0,0,0,South Side Flats
136010,40.4416008,-80.03299713,0,0,0,1,0,0,0,0,West End
136015,40.45420074,-79.98310089,0,0,0,0,0,0,0,0,Strip District
136017,40.42110062,-79.8993988,0,0,0,1,0,0,0,0,Swisshelm Park
136022,40.45000076,-79.90370178,0,0,0,0,1,0,0,0,Point Breeze North
136023,40.4382019,-79.9960022,0,0,0,0,0,0,0,0,Central Business District
136028,40.42459869,-80.01869965,0,0,0,0,0,0,0,0,Mount Washington
136031,40.4612999,-79.98500061,0,0,0,1,0,0,0,0,Troy Hill
136032,40.44100189,-79.98600006,0,0,0,0,0,0,0,0,Central Business District
136035,40.4571991,-79.99780273,0,0,1,1,0,0,0,0,East Allegheny
136036,40.43880081,-79.99030304,0,0,0,0,1,0,0,0,Central Business District
136037,40.4396019,-79.89929962,0,0,0,1,0,0,0,0,Point Breeze
136040,40.4659996,-79.94989777,1,0,0,1,0,0,0,0,Central Lawrenceville
136042,40.44120026,-79.89459991,0,0,0,0,0,0,0,0,Point Breeze
136043,40.43109894,-79.959198,0,0,0,0,0,0,0,0,South Oakland
136045,40.45249939,-79.94589996,0,0,0,0,1,0,0,0,Shadyside
136047,40.42829895,-79.95539856,0,0,0,1,0,0,0,0,South Oakland
136048,40.42829895,-79.95539856,0,0,0,0,0,0,0,0,South Oakland
136049,40.43479919,-79.98310089,0,0,0,1,0,0,0,0,Bluff
136055,40.44869995,-80.00229645,0,0,0,0,1,0,0,0,North Shore
136057,40.4416008,-80.00509644,0,0,0,0,0,0,0,0,Central Business District
136059,40.4530983,-80.02069855,0,0,0,1,0,0,0,0,Manchester
136060,40.46250153,-79.92780304,0,0,0,1,0,0,0,0,East Liberty
136061,40.46590042,-79.94909668,0,0,0,1,0,0,0,0,Central Lawrenceville
136066,40.43579865,-79.99669647,0,0,0,1,0,0,0,0,Central Business District
136067,40.46089935,-79.91519928,0,0,0,1,0,0,0,0,Larimer
136068,40.43719864,-79.97270203,0,0,0,1,0,0,0,0,South Oakland
136069,40.47940063,-80.04360199,0,0,0,1,0,0,0,0,Brighton Heights
136070,40.43450165,-79.9897995,0,0,0,1,0,0,0,0,Bluff
136075,40.45809937,-79.96009827,0,0,0,0,1,0,0,0,Polish Hill
136077,40.45640182,-79.89189911,0,0,1,1,0,0,0,0,Homewood North
136079,40.46139908,-79.89420319,0,0,0,0,0,0,0,0,Homewood North
136086,40.43489838,-79.9661026,0,0,0,1,0,0,0,0,South Oakland
136087,40.42750168,-79.92199707,0,0,0,1,0,0,0,0,Squirrel Hill South
136088,40.42570114,-79.90149689,0,0,0,1,0,0,0,0,Swisshelm Park
136100,40.4715004,-79.92630005,0,0,1,1,0,0,0,0,East Liberty
136103,40.39989853,-79.93599701,0,0,0,1,0,0,0,0,Hazelwood
136104,40.4292984,-79.99919891,0,0,0,0,0,0,0,0,South Shore
136105,40.43579865,-79.95839691,0,0,0,0,0,0,0,0,South Oakland
136106,40.4557991,-79.88140106,0,0,0,0,0,0,0,0,Homewood North
136112,40.40999985,-79.94409943,0,0,0,0,1,0,0,0,Hazelwood
136116,40.43500137,-79.95600128,1,0,0,0,0,0,0,0,Central Oakland
136117,40.47660065,-80.04119873,0,0,0,0,0,0,0,0,Brighton Heights
136118,40.45410156,-80.0019989,0,1,0,0,1,0,0,0,Allegheny Center
136119,40.45780182,-79.90709686,1,0,0,0,0,0,0,0,Homewood West
136120,40.44739914,-79.99060059,0,0,0,1,0,0,0,0,Strip District
136121,40.45050049,-80.02719879,0,0,0,1,0,0,0,0,Chateau
136122,40.44919968,-80.02490234,1,0,0,0,0,0,0,0,Chateau
136129,40.44919968,-80.02529907,0,0,0,0,1,0,0,0,Chateau
136130,40.44120026,-80.04689789,0,0,0,1,0,0,0,0,Crafton Heights
136134,40.45769882,-80.06500244,0,0,0,0,0,0,0,0,Sheraden
136139,40.46220016,-79.9056015,0,0,0,1,0,0,0,0,Homewood West
136140,40.38370132,-79.93340302,0,0,0,1,0,0,0,0,Hays
136142,40.46590042,-79.95359802,0,0,0,0,0,0,0,0,Bloomfield
136143,40.46829987,-80.02050018,0,0,0,1,0,0,0,0,Perry South
136146,40.46979904,-79.96369934,0,0,0,0,1,0,0,0,Lower Lawrenceville
136149,40.42409897,-79.9641037,0,0,0,0,0,0,0,0,South Side Flats
136150,40.41809845,-80.00830078,0,0,0,0,0,0,0,0,Beltzhoover
136151,40.46269989,-79.94560242,1,0,0,0,0,0,0,0,Bloomfield
136155,40.38359833,-79.99569702,0,0,0,0,0,0,0,0,Overbrook
136156,40.43370056,-79.96369934,0,0,0,1,0,0,0,0,South Oakland
136157,40.44869995,-80.00640106,0,0,0,1,0,0,0,0,North Shore
136158,40.42589951,-79.91110229,0,0,0,1,1,0,0,0,Squirrel Hill South
136159,40.42860031,-79.93630219,0,0,0,1,0,0,0,0,Squirrel Hill South
136161,40.42699814,-80.00469971,0,0,0,0,0,0,0,0,Mount Washington
136162,40.41870117,-79.94809723,0,0,0,0,1,0,0,0,Hazelwood
136163,40.49599838,-80.00489807,1,0,0,0,0,0,0,0,Summer Hill
136165,40.46490097,-79.97979736,0,0,0,0,0,0,0,0,Troy Hill
136168,40.43709946,-79.99829865,0,0,1,1,0,0,0,0,Central Business District
